Date,Year,Quarter,Return type group,Return type,Return destination,Return destination region,Number of returns
2004-03-31,2004,1,Voluntary return,Assisted returns,Nigeria,Africa Sub-Saharan,1
2004-03-31,2004,1,Voluntary return,Assisted returns,Other and unknown,Other,3
2004-03-31,2004,1,Voluntary return,Assisted returns,Pakistan,Asia South,16
2004-03-31,2004,1,Voluntary return,Assisted returns,Poland,EU 8,6
2004-03-31,2004,1,Voluntary return,Assisted returns,Romania,EU 2,1
2004-03-31,2004,1,Voluntary return,Assisted returns,Russia,Europe Other,5
2004-03-31,2004,1,Voluntary return,Assisted returns,Serbia and Montenegro,Europe Other,26
2004-03-31,2004,1,Voluntary return,Assisted returns,Sierra Leone,Africa Sub-Saharan,8
2004-03-31,2004,1,Voluntary return,Assisted returns,Slovakia,EU 8,2
2004-03-31,2004,1,Voluntary return,Assisted returns,Somalia,Africa Sub-Saharan,3
2004-03-31,2004,1,Voluntary return,Assisted returns,South Africa,Africa Sub-Saharan,3
2004-03-31,2004,1,Voluntary return,Assisted returns,Sri Lanka,Asia South,49
2004-03-31,2004,1,Voluntary return,Assisted returns,Sudan,Africa North,1
2004-03-31,2004,1,Voluntary return,Assisted returns,Tanzania,Africa Sub-Saharan,7
2004-03-31,2004,1,Voluntary return,Assisted returns,Togo,Africa Sub-Saharan,2
2004-03-31,2004,1,Voluntary return,Assisted returns,Turkey,Europe Other,7
2004-03-31,2004,1,Voluntary return,Assisted returns,Uganda,Africa Sub-Saharan,1
2004-03-31,2004,1,Voluntary return,Assisted returns,Ukraine,Europe Other,4
2004-03-31,2004,1,Voluntary return,Assisted returns,Vietnam,Asia South East,1
2004-03-31,2004,1,Voluntary return,Assisted returns,Yemen,Middle East,7
2004-03-31,2004,1,Voluntary return,Assisted returns,Zimbabwe,Africa Sub-Saharan,16
2004-03-31,2004,1,Voluntary return,Controlled returns,Afghanistan,Asia Central,4
2004-03-31,2004,1,Voluntary return,Controlled returns,Albania,Europe Other,5
2004-03-31,2004,1,Voluntary return,Controlled returns,Algeria,Africa North,3
2004-03-31,2004,1,Voluntary return,Controlled returns,Austria,EU 14,1
2004-03-31,2004,1,Voluntary return,Controlled returns,Bangladesh,Asia South,3
2004-03-31,2004,1,Voluntary return,Controlled returns,Belarus,Europe Other,1
2004-03-31,2004,1,Voluntary return,Controlled returns,Belgium,EU 14,1
2004-03-31,2004,1,Voluntary return,Controlled returns,Brazil,America Central and South,1
2004-03-31,2004,1,Voluntary return,Controlled returns,Bulgaria,EU 2,4
2004-03-31,2004,1,Voluntary return,Controlled returns,Chile,America Central and South,1
2004-03-31,2004,1,Voluntary return,Controlled returns,China,Asia East,3
2004-03-31,2004,1,Voluntary return,Controlled returns,Croatia,EU Other,5
2004-03-31,2004,1,Voluntary return,Controlled returns,Cuba,America Central and South,1
2004-03-31,2004,1,Voluntary return,Controlled returns,Cyprus,EU Other,3
2004-03-31,2004,1,Voluntary return,Controlled returns,Czech Republic,EU 8,11
2004-03-31,2004,1,Voluntary return,Controlled returns,Ecuador,America Central and South,2
2004-03-31,2004,1,Voluntary return,Controlled returns,Egypt,Africa North,2
2004-03-31,2004,1,Voluntary return,Controlled returns,Ethiopia,Africa Sub-Saharan,1
2004-03-31,2004,1,Voluntary return,Controlled returns,France,EU 14,6
2004-03-31,2004,1,Voluntary return,Controlled returns,Ghana,Africa Sub-Saharan,2
2004-03-31,2004,1,Voluntary return,Controlled returns,Greece,EU 14,3
2004-03-31,2004,1,Voluntary return,Controlled returns,India,Asia South,13
2004-03-31,2004,1,Voluntary return,Controlled returns,Iran,Middle East,7
2004-03-31,2004,1,Voluntary return,Controlled returns,Ireland,EU 14,1
2004-03-31,2004,1,Voluntary return,Controlled returns,Ivory Coast,Africa Sub-Saharan,1
2004-03-31,2004,1,Voluntary return,Controlled returns,Jamaica,America Central and South,10
2004-03-31,2004,1,Voluntary return,Controlled returns,Kenya,Africa Sub-Saharan,3
2004-03-31,2004,1,Voluntary return,Controlled returns,Lithuania,EU 8,11
2004-03-31,2004,1,Voluntary return,Controlled returns,Mauritius,Africa Sub-Saharan,1
2004-03-31,2004,1,Voluntary return,Controlled returns,Nepal,Asia South,1
2004-03-31,2004,1,Voluntary return,Controlled returns,Netherlands,EU 14,2
2004-03-31,2004,1,Voluntary return,Controlled returns,Nigeria,Africa Sub-Saharan,3
2004-03-31,2004,1,Voluntary return,Controlled returns,Other and unknown,Other,26
2004-03-31,2004,1,Voluntary return,Controlled returns,Pakistan,Asia South,14
2004-03-31,2004,1,Voluntary return,Controlled returns,Philippines,Asia South East,1
2004-03-31,2004,1,Voluntary return,Controlled returns,Poland,EU 8,14
2004-03-31,2004,1,Voluntary return,Controlled returns,Romania,EU 2,9
2004-03-31,2004,1,Voluntary return,Controlled returns,Russia,Europe Other,3
2004-03-31,2004,1,Voluntary return,Controlled returns,Serbia and Montenegro,Europe Other,10
2004-03-31,2004,1,Voluntary return,Controlled returns,South Africa,Africa Sub-Saharan,5
2004-03-31,2004,1,Voluntary return,Controlled returns,Sri Lanka,Asia South,2
2004-03-31,2004,1,Voluntary return,Controlled returns,Thailand,Asia South East,1
2004-03-31,2004,1,Voluntary return,Controlled returns,Trinidad and Tobago,America Central and South,5
2004-03-31,2004,1,Voluntary return,Controlled returns,Turkey,Europe Other,4
2004-03-31,2004,1,Voluntary return,Controlled returns,Uganda,Africa Sub-Saharan,2
2004-03-31,2004,1,Voluntary return,Controlled returns,Ukraine,Europe Other,2
2004-06-30,2004,2,Enforced return,Enforced removals,Afghanistan,Asia Central,103
2004-06-30,2004,2,Enforced return,Enforced removals,Albania,Europe Other,228
2004-06-30,2004,2,Enforced return,Enforced removals,Algeria,Africa North,42
2004-06-30,2004,2,Enforced return,Enforced removals,Angola,Africa Sub-Saharan,14
2004-06-30,2004,2,Enforced return,Enforced removals,Antigua and Barbuda,America Central and South,1
2004-06-30,2004,2,Enforced return,Enforced removals,Argentina,America Central and South,5
2004-06-30,2004,2,Enforced return,Enforced removals,Armenia,Europe Other,2
2004-06-30,2004,2,Enforced return,Enforced removals,Australia,Oceania,3
2004-06-30,2004,2,Enforced return,Enforced removals,Austria,EU 14,75
2004-06-30,2004,2,Enforced return,Enforced removals,Azerbaijan,Europe Other,10
2004-06-30,2004,2,Enforced return,Enforced removals,Bangladesh,Asia South,118
2004-06-30,2004,2,Enforced return,Enforced removals,Barbados,America Central and South,3
2004-06-30,2004,2,Enforced return,Enforced removals,Belarus,Europe Other,11
2004-06-30,2004,2,Enforced return,Enforced removals,Belgium,EU 14,33
2004-06-30,2004,2,Enforced return,Enforced removals,Benin,Africa Sub-Saharan,1
2004-06-30,2004,2,Enforced return,Enforced removals,Bolivia,America Central and South,29
2004-06-30,2004,2,Enforced return,Enforced removals,Bosnia and Herzegovina,Europe Other,1
2004-06-30,2004,2,Enforced return,Enforced removals,Botswana,Africa Sub-Saharan,1
2004-06-30,2004,2,Enforced return,Enforced removals,Brazil,America Central and South,251
2004-06-30,2004,2,Enforced return,Enforced removals,Bulgaria,EU 2,23
2004-06-30,2004,2,Enforced return,Enforced removals,Burma,Asia South East,2
2004-06-30,2004,2,Enforced return,Enforced removals,Cameroon,Africa Sub-Saharan,24
2004-06-30,2004,2,Enforced return,Enforced removals,Canada,America North,16
2004-06-30,2004,2,Enforced return,Enforced removals,Chad,Africa Sub-Saharan,1
2004-06-30,2004,2,Enforced return,Enforced removals,Chile,America Central and South,3
2004-06-30,2004,2,Enforced return,Enforced removals,China,Asia East,58
2004-06-30,2004,2,Enforced return,Enforced removals,Colombia,America Central and South,63
2004-06-30,2004,2,Enforced return,Enforced removals,Congo,Africa Sub-Saharan,2
2004-06-30,2004,2,Enforced return,Enforced removals,Congo (Democratic Republic),Africa Sub-Saharan,3
2004-06-30,2004,2,Enforced return,Enforced removals,Costa Rica,America Central and South,2
2004-06-30,2004,2,Enforced return,Enforced removals,Croatia,EU Other,19
2004-06-30,2004,2,Enforced return,Enforced removals,Cyprus,EU Other,7
2004-06-30,2004,2,Enforced return,Enforced removals,Czech Republic,EU 8,55
2004-06-30,2004,2,Enforced return,Enforced removals,Denmark,EU 14,2
2004-06-30,2004,2,Enforced return,Enforced removals,Dominica,America Central and South,2
2004-06-30,2004,2,Enforced return,Enforced removals,Ecuador,America Central and South,66
2004-06-30,2004,2,Enforced return,Enforced removals,Egypt,Africa North,17
2004-06-30,2004,2,Enforced return,Enforced removals,Estonia,EU 8,9
2004-06-30,2004,2,Enforced return,Enforced removals,Fiji,Oceania,2
2004-06-30,2004,2,Enforced return,Enforced removals,Finland,EU 14,2
2004-06-30,2004,2,Enforced return,Enforced removals,France,EU 14,127
2004-06-30,2004,2,Enforced return,Enforced removals,"Gambia, The",Africa Sub-Saharan,22
2004-06-30,2004,2,Enforced return,Enforced removals,Georgia,Europe Other,17
2004-06-30,2004,2,Enforced return,Enforced removals,Germany,EU 14,139
2004-06-30,2004,2,Enforced return,Enforced removals,Ghana,Africa Sub-Saharan,210
2004-06-30,2004,2,Enforced return,Enforced removals,Greece,EU 14,37
2004-06-30,2004,2,Enforced return,Enforced removals,Grenada,America Central and South,2
2004-06-30,2004,2,Enforced return,Enforced removals,Guatemala,America Central and South,1
2004-06-30,2004,2,Enforced return,Enforced removals,Guinea,Africa Sub-Saharan,6
2004-06-30,2004,2,Enforced return,Enforced removals,Guinea-Bissau,Africa Sub-Saharan,1
2004-06-30,2004,2,Enforced return,Enforced removals,Guyana,America Central and South,6
2004-06-30,2004,2,Enforced return,Enforced removals,Hong Kong,Asia East,9
2004-06-30,2004,2,Enforced return,Enforced removals,Hungary,EU 8,10
2004-06-30,2004,2,Enforced return,Enforced removals,India,Asia South,127
2004-06-30,2004,2,Enforced return,Enforced removals,Indonesia,Asia South East,10
2004-06-30,2004,2,Enforced return,Enforced removals,Iran,Middle East,14
2004-06-30,2004,2,Enforced return,Enforced removals,Iraq,Middle East,1
2004-06-30,2004,2,Enforced return,Enforced removals,Ireland,EU 14,99
2004-06-30,2004,2,Enforced return,Enforced removals,Israel,Middle East,6
2004-06-30,2004,2,Enforced return,Enforced removals,Italy,EU 14,112
2004-06-30,2004,2,Enforced return,Enforced removals,Ivory Coast,Africa Sub-Saharan,31
2004-06-30,2004,2,Enforced return,Enforced removals,Jamaica,America Central and South,411
2004-06-30,2004,2,Enforced return,Enforced removals,Japan,Asia East,3
2004-06-30,2004,2,Enforced return,Enforced removals,Jordan,Middle East,7
2004-06-30,2004,2,Enforced return,Enforced removals,Kazakhstan,Asia Central,2
2004-06-30,2004,2,Enforced return,Enforced removals,Kenya,Africa Sub-Saharan,48
2004-06-30,2004,2,Enforced return,Enforced removals,Korea (South),Asia East,2
2004-06-30,2004,2,Enforced return,Enforced removals,Kuwait,Middle East,4
2004-06-30,2004,2,Enforced return,Enforced removals,Kyrgyzstan,Asia Central,4
2004-06-30,2004,2,Enforced return,Enforced removals,Latvia,EU 8,45
2004-06-30,2004,2,Enforced return,Enforced removals,Lebanon,Middle East,3
2004-06-30,2004,2,Enforced return,Enforced removals,Liberia,Africa Sub-Saharan,6
2004-06-30,2004,2,Enforced return,Enforced removals,Libya,Africa North,9
2004-06-30,2004,2,Enforced return,Enforced removals,Lithuania,EU 8,96
2004-06-30,2004,2,Enforced return,Enforced removals,Macau,Asia East,1
2004-06-30,2004,2,Enforced return,Enforced removals,Macedonia,Europe Other,12
2004-06-30,2004,2,Enforced return,Enforced removals,Malawi,Africa Sub-Saharan,29
2004-06-30,2004,2,Enforced return,Enforced removals,Malaysia,Asia South East,115
2004-06-30,2004,2,Enforced return,Enforced removals,Mali,Africa Sub-Saharan,3
2004-06-30,2004,2,Enforced return,Enforced removals,Mauritania,Africa North,1
2004-06-30,2004,2,Enforced return,Enforced removals,Mauritius,Africa Sub-Saharan,8
2004-06-30,2004,2,Enforced return,Enforced removals,Mexico,America Central and South,3
2004-06-30,2004,2,Enforced return,Enforced removals,Moldova,Europe Other,52
2004-06-30,2004,2,Enforced return,Enforced removals,Mongolia,Asia East,31
2004-06-30,2004,2,Enforced return,Enforced removals,Morocco,Africa North,6
2004-06-30,2004,2,Enforced return,Enforced removals,Mozambique,Africa Sub-Saharan,1
2004-06-30,2004,2,Enforced return,Enforced removals,Namibia,Africa Sub-Saharan,7
2004-06-30,2004,2,Enforced return,Enforced removals,Nauru,Oceania,1
2004-06-30,2004,2,Enforced return,Enforced removals,Nepal,Asia South,18
2004-06-30,2004,2,Enforced return,Enforced removals,Netherlands,EU 14,59
2004-06-30,2004,2,Enforced return,Enforced removals,New Zealand,Oceania,10
2004-06-30,2004,2,Enforced return,Enforced removals,Nigeria,Africa Sub-Saharan,132
2004-06-30,2004,2,Enforced return,Enforced removals,Norway,Europe Other,7
2004-06-30,2004,2,Enforced return,Enforced removals,Occupied Palestinian Territories,Middle East,1
2004-06-30,2004,2,Enforced return,Enforced removals,Oman,Middle East,1
2004-06-30,2004,2,Enforced return,Enforced removals,Other and unknown,Other,93
2004-06-30,2004,2,Enforced return,Enforced removals,Pakistan,Asia South,173
2004-06-30,2004,2,Enforced return,Enforced removals,Peru,America Central and South,5
2004-06-30,2004,2,Enforced return,Enforced removals,Philippines,Asia South East,12
2004-06-30,2004,2,Enforced return,Enforced removals,Poland,EU 8,167
2004-06-30,2004,2,Enforced return,Enforced removals,Portugal,EU 14,2
2004-06-30,2004,2,Enforced return,Enforced removals,Qatar,Middle East,1
2004-06-30,2004,2,Enforced return,Enforced removals,Romania,EU 2,321
2004-06-30,2004,2,Enforced return,Enforced removals,Russia,Europe Other,39
2004-06-30,2004,2,Enforced return,Enforced removals,Rwanda,Africa Sub-Saharan,6
2004-06-30,2004,2,Enforced return,Enforced removals,Saudi Arabia,Middle East,1
2004-06-30,2004,2,Enforced return,Enforced removals,Senegal,Africa Sub-Saharan,2
2004-06-30,2004,2,Enforced return,Enforced removals,Serbia and Montenegro,Europe Other,436
2004-06-30,2004,2,Enforced return,Enforced removals,Seychelles,Africa Sub-Saharan,6
2004-06-30,2004,2,Enforced return,Enforced removals,Sierra Leone,Africa Sub-Saharan,9
2004-06-30,2004,2,Enforced return,Enforced removals,Singapore,Asia South East,3
2004-06-30,2004,2,Enforced return,Enforced removals,Slovakia,EU 8,23
2004-06-30,2004,2,Enforced return,Enforced removals,Slovenia,EU 8,1
2004-06-30,2004,2,Enforced return,Enforced removals,Somalia,Africa Sub-Saharan,7
2004-06-30,2004,2,Enforced return,Enforced removals,South Africa,Africa Sub-Saharan,59
2004-06-30,2004,2,Enforced return,Enforced removals,Spain,EU 14,18
2004-06-30,2004,2,Enforced return,Enforced removals,Sri Lanka,Asia South,79
2004-06-30,2004,2,Enforced return,Enforced removals,St. Lucia,America Central and South,5
2004-06-30,2004,2,Enforced return,Enforced removals,St. Vincent and the Grenadines,America Central and South,1
2004-06-30,2004,2,Enforced return,Enforced removals,Sudan,Africa North,8
2004-06-30,2004,2,Enforced return,Enforced removals,Sweden,EU 14,10
2004-06-30,2004,2,Enforced return,Enforced removals,Switzerland,Europe Other,6
2004-06-30,2004,2,Enforced return,Enforced removals,Syria,Middle East,4
2004-06-30,2004,2,Enforced return,Enforced removals,Taiwan,Asia East,1
2004-06-30,2004,2,Enforced return,Enforced removals,Tanzania,Africa Sub-Saharan,11
2004-06-30,2004,2,Enforced return,Enforced removals,Thailand,Asia South East,27
2004-06-30,2004,2,Enforced return,Enforced removals,Togo,Africa Sub-Saharan,7
2004-06-30,2004,2,Enforced return,Enforced removals,Trinidad and Tobago,America Central and South,11
2004-06-30,2004,2,Enforced return,Enforced removals,Tunisia,Africa North,8
2004-06-30,2004,2,Enforced return,Enforced removals,Turkey,Europe Other,81
2004-06-30,2004,2,Enforced return,Enforced removals,Turkmenistan,Asia Central,1
2004-06-30,2004,2,Enforced return,Enforced removals,Uganda,Africa Sub-Saharan,73
2004-06-30,2004,2,Enforced return,Enforced removals,Ukraine,Europe Other,116
2004-06-30,2004,2,Enforced return,Enforced removals,United Arab Emirates,Middle East,1
2004-06-30,2004,2,Enforced return,Enforced removals,United States,America North,15
2004-06-30,2004,2,Enforced return,Enforced removals,Uzbekistan,Asia Central,5
2004-06-30,2004,2,Enforced return,Enforced removals,Venezuela,America Central and South,8
2004-06-30,2004,2,Enforced return,Enforced removals,Vietnam,Asia South East,3
2004-06-30,2004,2,Enforced return,Enforced removals,Yemen,Middle East,1
2004-06-30,2004,2,Enforced return,Enforced removals,Zambia,Africa Sub-Saharan,5
2004-06-30,2004,2,Enforced return,Enforced removals,Zimbabwe,Africa Sub-Saharan,12
2004-06-30,2004,2,Refused entry at port and subsequently departed,N/A - pre-2007,Afghanistan,Asia Central,1
2004-06-30,2004,2,Refused entry at port and subsequently departed,N/A - pre-2007,Albania,Europe Other,6
